Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Alphington,7/7 Chandler Hwy,2,t,650000.0,SP,Brace,24/09/2016,6.4,3078.0,0.0,1.0,0.0,0.0,,,Yarra,-377.848,145.025,Northern Metropolitan,2211.0
Alphington,1/14 Fulham Rd,2,u,512000.0,S,Love,25/02/2017,6.4,3078.0,2.0,1.0,1.0,0.0,61.0,1965.0,Darebin,-377.805,1.450.262,Northern Metropolitan,2211.0
Alphington,22 Lowther St,3,h,1165000.0,S,Barry,27/06/2016,6.4,3078.0,3.0,1.0,2.0,979.0,,,Yarra,-377.792,145.029,Northern Metropolitan,2211.0
Alphington,11 Margaret Gr,4,h,1900000.0,SP,McGrath,27/11/2016,6.4,3078.0,4.0,2.0,2.0,556.0,272.0,1930.0,Yarra,-377.844,1.450.225,Northern Metropolitan,2211.0
Alphington,6 Naroon Rd,3,h,1485000.0,SP,McGrath,28/08/2016,6.4,3078.0,3.0,0.0,0.0,597.0,,,Darebin,-377.781,1.450.284,Northern Metropolitan,2211.0
Alphington,42 Shiers St,4,h,1950000.0,S,Jellis,30/07/2016,6.4,3078.0,4.0,2.0,3.0,589.0,210.0,1920.0,Darebin,-377.719,1.450.309,Northern Metropolitan,2211.0
Altona,158 Queen St,3,h,520000.0,VB,Greg,03/09/2016,13.8,3018.0,3.0,2.0,1.0,352.0,242.0,2015.0,Hobsons Bay,-37.87,144.825,Western Metropolitan,5301.0
Altona,59 Bracken Gr,5,h,1525000.0,S,Greg,3/12/2016,13.8,3018.0,5.0,3.0,3.0,729.0,268.0,2005.0,Hobsons Bay,-378.721,1.448.105,Western Metropolitan,5301.0
Altona,1/123 Blyth St,2,t,720000.0,S,hockingstuart,04/02/2016,13.8,3018.0,2.0,1.0,2.0,292.0,125.0,2013.0,Hobsons Bay,-378.687,1.448.197,Western Metropolitan,5301.0
Altona,4 Blyth St,3,h,1120000.0,S,Barlow,04/03/2017,13.8,3018.0,3.0,1.0,2.0,506.0,120.0,1930.0,Hobsons Bay,-378.693,1.448.375,Western Metropolitan,5301.0
Altona,20 Linnet St,4,h,780000.0,PI,Sweeney,04/06/2016,13.8,3018.0,4.0,1.0,4.0,655.0,,,Hobsons Bay,-37.868,1.448.154,Western Metropolitan,5301.0
Altona,29 Rose St,4,h,1780000.0,SP,Greg,04/06/2016,13.8,3018.0,4.0,3.0,6.0,1057.0,220.0,1962.0,Hobsons Bay,-378.681,144.819,Western Metropolitan,5301.0
Altona,1/170 Blyth St,3,u,630000.0,S,Barlow,06/08/2016,13.8,3018.0,2.0,1.0,2.0,311.0,94.0,1955.0,Hobsons Bay,-378.702,1.448.143,Western Metropolitan,5301.0
Altona,5/35 Grieve Pde,2,u,406000.0,SP,hockingstuart,06/08/2016,13.8,3018.0,2.0,1.0,1.0,65.0,,,Hobsons Bay,-378.693,1.448.171,Western Metropolitan,5301.0
Altona,156 Maidstone St,3,h,660000.0,VB,Greg,07/05/2016,13.8,3018.0,3.0,1.0,1.0,602.0,123.0,1955.0,Hobsons Bay,-378.616,1.448.116,Western Metropolitan,5301.0
Altona,11 Keeshan Ct,3,h,683500.0,S,Greg,7/11/2016,13.8,3018.0,3.0,1.0,1.0,530.0,,,Hobsons Bay,-378.594,144.817,Western Metropolitan,5301.0
Altona,1/136 Queen St,2,u,580000.0,S,Barlow,8/10/2016,13.8,3018.0,2.0,1.0,1.0,225.0,93.0,1988.0,Hobsons Bay,-378.696,144.827,Western Metropolitan,5301.0
Altona,173 Queen St,3,h,1335000.0,S,hockingstuart,8/10/2016,13.8,3018.0,3.0,1.0,4.0,777.0,22.0,1953.0,Hobsons Bay,-378.697,1.448.249,Western Metropolitan,5301.0
Altona,1/265 Queen St,3,t,800000.0,SP,hockingstuart,8/10/2016,13.8,3018.0,3.0,2.0,2.0,280.0,,1997.0,Hobsons Bay,-378.734,1.448.143,Western Metropolitan,5301.0
Altona,3/26 Grieve Pde,2,u,510000.0,S,Village,10/09/2016,13.8,3018.0,2.0,1.0,1.0,127.0,76.0,1990.0,Hobsons Bay,-378.686,1.448.182,Western Metropolitan,5301.0
Altona,261 Queen St,4,h,1070000.0,S,Barlow,10/09/2016,13.8,3018.0,4.0,2.0,2.0,695.0,,,Hobsons Bay,-378.733,1.448.147,Western Metropolitan,5301.0
Altona,4/5 Rose St,2,u,425000.0,S,hockingstuart,10/09/2016,13.8,3018.0,2.0,1.0,2.0,115.0,57.0,1980.0,Hobsons Bay,-37.871,1.448.185,Western Metropolitan,5301.0
Altona,1/60 David St,3,u,605000.0,S,Jas,10/12/2016,13.8,3018.0,3.0,2.0,2.0,230.0,,,Hobsons Bay,-378.646,144.827,Western Metropolitan,5301.0
Altona,1A Merritt Ct,3,t,705000.0,S,hockingstuart,11/02/2017,13.8,3018.0,3.0,2.0,2.0,197.0,152.0,,Hobsons Bay,-378.579,1.448.181,Western Metropolitan,5301.0
Altona,4/31 Millers Rd,2,u,391000.0,SP,Greg,11/02/2017,13.8,3018.0,2.0,1.0,1.0,0.0,65.0,1965.0,Hobsons Bay,-378.678,1.448.384,Western Metropolitan,5301.0
Altona,111/112 Pier St,2,u,440000.0,SP,hockingstuart,11/02/2017,13.8,3018.0,2.0,1.0,1.0,0.0,,,Hobsons Bay,-378.659,14.483.100.000.000.000,Western Metropolitan,5301.0
Altona,24 Wren St,4,h,845000.0,S,hockingstuart,11/02/2017,13.8,3018.0,4.0,1.0,2.0,745.0,130.0,1950.0,Hobsons Bay,-378.658,1.448.155,Western Metropolitan,5301.0
Altona,1/152 Blyth St,3,t,743000.0,SP,Gunn&Co,12/11/2016,13.8,3018.0,3.0,2.0,2.0,211.0,176.0,,Hobsons Bay,-378.698,144.816,Western Metropolitan,5301.0
Altona,4/57 Blyth St,3,u,730000.0,SP,Barlow,13/08/2016,13.8,3018.0,3.0,2.0,1.0,69.0,141.0,2014.0,Hobsons Bay,-37.868,1.448.286,Western Metropolitan,5301.0
Altona,164 Maidstone St,3,h,635000.0,S,Sweeney,14/05/2016,13.8,3018.0,3.0,1.0,4.0,625.0,,1960.0,Hobsons Bay,-378.611,1.448.114,Western Metropolitan,5301.0
Altona,3/25 Rayner St,2,u,620000.0,SP,hockingstuart,14/05/2016,13.8,3018.0,2.0,1.0,1.0,168.0,,,Hobsons Bay,-378.676,1.448.202,Western Metropolitan,5301.0
Altona,3/46 Sargood St,2,u,447000.0,S,Burnham,15/10/2016,13.8,3018.0,2.0,1.0,1.0,137.0,77.0,1990.0,Hobsons Bay,-378.655,1.448.299,Western Metropolitan,5301.0
Altona,1/57 Blyth St,3,u,730000.0,SP,Barlow,16/04/2016,13.8,3018.0,3.0,2.0,1.0,70.0,,,Hobsons Bay,-37.868,1.448.287,Western Metropolitan,5301.0
Altona,22 Fenfield St,3,h,678000.0,S,hockingstuart,16/04/2016,13.8,3018.0,3.0,1.0,2.0,606.0,87.0,1950.0,Hobsons Bay,-378.608,1.448.124,Western Metropolitan,5301.0
Altona,5/8 David St,2,u,580000.0,PI,Biggin,16/07/2016,13.8,3018.0,2.0,2.0,1.0,175.0,76.0,2013.0,Hobsons Bay,-378.687,1.448.268,Western Metropolitan,5301.0
Altona,1/28 Seves St,3,h,712000.0,S,hockingstuart,17/09/2016,13.8,3018.0,3.0,1.0,2.0,363.0,,,Hobsons Bay,-378.674,1.448.375,Western Metropolitan,5301.0
Altona,27 McIntyre Dr,3,h,840000.0,SP,Greg,18/03/2017,13.8,3018.0,3.0,2.0,2.0,534.0,136.0,1965.0,Hobsons Bay,-37.86,1.448.245,Western Metropolitan,5301.0
Altona,4 Boyd St,3,h,980000.0,S,Barlow,19/11/2016,13.8,3018.0,3.0,1.0,2.0,724.0,,,Hobsons Bay,-378.672,144.817,Western Metropolitan,5301.0
Altona,12 Spear Ct,3,t,605100.0,S,hockingstuart,22/05/2016,13.8,3018.0,3.0,2.0,0.0,265.0,,,Hobsons Bay,-378.583,1.448.172,Western Metropolitan,5301.0
Altona,185 Queen St,3,h,880000.0,PI,Barlow,22/08/2016,13.8,3018.0,3.0,3.0,1.0,577.0,,,Hobsons Bay,-378.699,1.448.235,Western Metropolitan,5301.0
Altona,3/20 Mulga St,3,u,577000.0,S,Williams,23/04/2016,13.8,3018.0,3.0,2.0,1.0,205.0,113.0,2007.0,Hobsons Bay,-378.684,144.815,Western Metropolitan,5301.0
Altona,51 Millers Rd,4,h,1030000.0,S,Barlow,25/02/2017,13.8,3018.0,4.0,1.0,0.0,797.0,,,Hobsons Bay,-378.663,1.448.387,Western Metropolitan,5301.0
Altona,2/119 Railway St N,3,u,605000.0,S,Barlow,25/02/2017,13.8,3018.0,3.0,1.0,2.0,181.0,,,Hobsons Bay,-378.659,144.822,Western Metropolitan,5301.0
Altona,24 McIntyre Dr,3,h,753000.0,S,Barlow,27/06/2016,13.8,3018.0,3.0,2.0,2.0,529.0,,,Hobsons Bay,-378.612,1.448.247,Western Metropolitan,5301.0
Altona,104 Maidstone St,2,h,857000.0,SP,hockingstuart,27/11/2016,13.8,3018.0,2.0,2.0,1.0,675.0,100.0,1950.0,Hobsons Bay,-378.653,1.448.129,Western Metropolitan,5301.0
Altona,49 Bent St,3,h,1500000.0,S,Barlow,28/05/2016,13.8,3018.0,3.0,1.0,1.0,929.0,,,Hobsons Bay,-378.651,144.832,Western Metropolitan,5301.0
Altona,5/57 Blyth St,3,u,730000.0,SP,Barlow,28/05/2016,13.8,3018.0,3.0,2.0,1.0,70.0,3.0,2014.0,Hobsons Bay,-37.868,1.448.285,Western Metropolitan,5301.0
Altona,15 Kookaburra St,3,h,900000.0,S,Sweeney,28/05/2016,13.8,3018.0,3.0,1.0,4.0,697.0,,,Hobsons Bay,-37.871,1.448.075,Western Metropolitan,5301.0
Altona,219 Civic Pde,3,h,740000.0,S,Greg,28/08/2016,13.8,3018.0,3.0,1.0,2.0,604.0,,,Hobsons Bay,-378.631,1.448.195,Western Metropolitan,5301.0
Altona,3 Curtin Ct,4,h,931000.0,S,Sweeney,28/08/2016,13.8,3018.0,4.0,2.0,3.0,532.0,,1970.0,Hobsons Bay,-378.637,1.448.365,Western Metropolitan,5301.0
Altona,2/60 David St,2,h,535600.0,SP,Compton,30/07/2016,13.8,3018.0,2.0,1.0,1.0,154.0,91.0,1996.0,Hobsons Bay,-378.646,1.448.272,Western Metropolitan,5301.0
Altona North,45 Hearn St,5,h,1085000.0,S,FN,03/09/2016,11.1,3025.0,5.0,3.0,6.0,592.0,251.0,1965.0,Hobsons Bay,-378.388,1.448.567,Western Metropolitan,5132.0
Altona North,4 Knapp St,3,h,781000.0,S,Jas,03/09/2016,11.1,3025.0,3.0,1.0,2.0,533.0,117.0,1970.0,Hobsons Bay,-378.291,144.835,Western Metropolitan,5132.0
Altona North,21 Hatherley Gr,3,h,750000.0,SP,Jas,04/03/2017,11.1,3025.0,3.0,1.0,3.0,554.0,,,Hobsons Bay,-378.449,144.85,Western Metropolitan,5132.0
Altona North,3/66 Marion St,2,t,421000.0,S,hockingstuart,04/03/2017,11.1,3025.0,2.0,1.0,1.0,77.0,77.0,2009.0,Hobsons Bay,-378.351,1.448.529,Western Metropolitan,5132.0
Altona North,153 Mills St,3,h,1405000.0,S,Sweeney,04/03/2017,11.1,3025.0,3.0,1.0,3.0,655.0,,,Hobsons Bay,-378.338,1.448.562,Western Metropolitan,5132.0
Altona North,33 Carthy St,3,h,683000.0,S,FN,04/06/2016,11.1,3025.0,3.0,1.0,2.0,534.0,167.0,1967.0,Hobsons Bay,-378.284,1.448.355,Western Metropolitan,5132.0
Altona North,16 Harris St,3,h,623000.0,S,Sweeney,04/06/2016,11.1,3025.0,3.0,1.0,3.0,540.0,,,Hobsons Bay,-378.267,1.448.368,Western Metropolitan,5132.0
Altona North,1/5 Little St,3,h,720000.0,VB,Greg,06/08/2016,11.1,3025.0,3.0,2.0,1.0,0.0,130.0,2012.0,Hobsons Bay,-378.379,1.448.583,Western Metropolitan,5132.0
Altona North,1/95 Mills St,3,h,588000.0,S,Williams,07/05/2016,11.1,3025.0,3.0,1.0,1.0,328.0,118.0,1970.0,Hobsons Bay,-37.838,1.448.555,Western Metropolitan,5132.0
Altona North,5 Binns St,3,h,710000.0,PI,Village,7/11/2016,11.1,3025.0,3.0,1.0,3.0,540.0,116.0,1960.0,Hobsons Bay,-378.294,1.448.378,Western Metropolitan,5132.0
Altona North,25 Allan St,4,h,875000.0,SP,Jas,8/10/2016,11.1,3025.0,3.0,1.0,4.0,559.0,169.0,1965.0,Hobsons Bay,-378.448,1.448.529,Western Metropolitan,5132.0
Altona North,21 Hatherley Gr,3,h,700000.0,VB,Jas,10/12/2016,11.1,3025.0,3.0,1.0,3.0,554.0,,,Hobsons Bay,-378.449,144.85,Western Metropolitan,5132.0
Altona North,1/256 Mason St,2,t,640000.0,S,Williams,11/03/2017,11.1,3025.0,2.0,1.0,1.0,252.0,,1965.0,Hobsons Bay,-378.397,1.448.602,Western Metropolitan,5132.0
Altona North,21 Allan St,4,h,650000.0,SP,Williams,12/06/2016,11.1,3025.0,4.0,1.0,4.0,558.0,,,Hobsons Bay,-378.451,1.448.529,Western Metropolitan,5132.0
Altona North,2/36 May St,3,h,675000.0,S,hockingstuart,14/05/2016,11.1,3025.0,3.0,2.0,2.0,171.0,109.0,2012.0,Hobsons Bay,-378.337,1.448.554,Western Metropolitan,5132.0
Altona North,11 Beevers St,3,h,708000.0,S,Greg,15/10/2016,11.1,3025.0,3.0,1.0,2.0,585.0,97.0,1960.0,Hobsons Bay,-378.258,1.448.523,Western Metropolitan,5132.0
Altona North,10 Murphy St,4,h,965000.0,SP,Gunn&Co,15/10/2016,11.1,3025.0,4.0,1.0,4.0,851.0,,,Hobsons Bay,-378.345,1.448.444,Western Metropolitan,5132.0
Altona North,16 Beevers St,3,h,680000.0,S,Sweeney,19/11/2016,11.1,3025.0,3.0,1.0,3.0,551.0,,,Hobsons Bay,-378.254,1.448.514,Western Metropolitan,5132.0
Altona North,21 Neal Ct,3,h,770000.0,SP,hockingstuart,19/11/2016,11.1,3025.0,3.0,1.0,3.0,602.0,603.0,,Hobsons Bay,-378.327,1.448.451,Western Metropolitan,5132.0
Altona North,31 Duosa Rd,3,h,923000.0,S,Greg,22/05/2016,11.1,3025.0,3.0,1.0,2.0,740.0,,,Hobsons Bay,-378.269,1.448.455,Western Metropolitan,5132.0
Altona North,252 Millers Rd,4,h,693000.0,SP,Raine&Horne,22/05/2016,11.1,3025.0,4.0,2.0,4.0,315.0,170.0,2008.0,Hobsons Bay,-378.391,1.448.467,Western Metropolitan,5132.0
Altona North,1/156 Chambers Rd,3,h,620000.0,SP,Hunter,22/08/2016,11.1,3025.0,5.0,2.0,2.0,276.0,100.0,2010.0,Hobsons Bay,-378.262,1.448.443,Western Metropolitan,5132.0
Altona North,2 Gadsden St,3,h,728500.0,S,Jas,22/08/2016,11.1,3025.0,3.0,1.0,1.0,531.0,157.0,1960.0,Hobsons Bay,-378.277,1.448.385,Western Metropolitan,5132.0
Altona North,24 Hansen St,3,h,931000.0,S,hockingstuart,22/08/2016,11.1,3025.0,3.0,2.0,1.0,590.0,160.0,1950.0,Hobsons Bay,-378.382,1.448.649,Western Metropolitan,5132.0
Altona North,4 Prismall St,3,h,988000.0,S,Sweeney,22/08/2016,11.1,3025.0,3.0,1.0,4.0,715.0,,2008.0,Hobsons Bay,-378.423,1.448.632,Western Metropolitan,5132.0
Altona North,122 McIntosh Rd,3,h,590000.0,S,Village,23/04/2016,11.1,3025.0,3.0,1.0,2.0,561.0,,,Hobsons Bay,-378.444,1.448.491,Western Metropolitan,5132.0
Altona North,35 May St,2,h,610000.0,S,RT,24/09/2016,11.1,3025.0,2.0,1.0,2.0,691.0,,,Hobsons Bay,-37.834,1.448.553,Western Metropolitan,5132.0
Altona North,6 Hill St,3,h,815000.0,S,hockingstuart,25/02/2017,11.1,3025.0,3.0,2.0,3.0,555.0,130.0,1960.0,Hobsons Bay,-378.318,1.448.388,Western Metropolitan,5132.0
Altona North,84 May St,4,h,970000.0,S,Greg,25/02/2017,11.1,3025.0,4.0,1.0,2.0,708.0,,,Hobsons Bay,-37.833,1.448.494,Western Metropolitan,5132.0
Altona North,155 Chambers Rd,4,h,760000.0,S,Hunter,27/06/2016,11.1,3025.0,4.0,1.0,3.0,668.0,,,Hobsons Bay,-378.262,1.448.439,Western Metropolitan,5132.0
Altona North,268d Mason St,4,t,847500.0,S,RT,27/06/2016,11.1,3025.0,4.0,3.0,1.0,252.0,,,Hobsons Bay,-378.393,1.448.568,Western Metropolitan,5132.0
Altona North,5 Cresser St,4,h,1200000.0,SP,RT,27/11/2016,11.1,3025.0,4.0,1.0,4.0,633.0,158.0,1960.0,Hobsons Bay,-378.375,1.448.541,Western Metropolitan,5132.0
Altona North,107 McIntosh Rd,3,h,700000.0,SP,Hunter,27/11/2016,11.1,3025.0,3.0,1.0,1.0,557.0,,,Hobsons Bay,-378.441,1.448.505,Western Metropolitan,5132.0
Altona North,10 Knapp St,3,h,625000.0,PI,Hunter,28/05/2016,11.1,3025.0,3.0,1.0,1.0,536.0,,,Hobsons Bay,-378.285,1.448.351,Western Metropolitan,5132.0
Altona North,4/221 Blackshaws Rd,2,u,292000.0,S,Jas,28/08/2016,11.1,3025.0,2.0,1.0,1.0,153.0,70.0,1970.0,Hobsons Bay,-378.332,1.448.649,Western Metropolitan,5132.0
Armadale,8/19 Mercer Rd,2,u,599000.0,S,Jellis,03/09/2016,6.3,3143.0,2.0,1.0,1.0,0.0,76.0,1964.0,Stonnington,-378.543,1.450.262,Southern Metropolitan,4836.0
Armadale,1/42 Adelaide St,2,u,550000.0,VB,Noel,3/12/2016,6.3,3143.0,2.0,1.0,0.0,861.0,,,Stonnington,-378.539,1.450.284,Southern Metropolitan,4836.0
Armadale,14/71 Denbigh Rd,3,u,995000.0,S,Marshall,3/12/2016,6.3,3143.0,3.0,2.0,2.0,0.0,100.0,1998.0,Stonnington,-378.552,145.016,Southern Metropolitan,4836.0
Armadale,4/769 High St,3,t,1205000.0,S,Jellis,3/12/2016,6.3,3143.0,3.0,2.0,2.0,101.0,105.0,2000.0,Stonnington,-37.854,1.450.135,Southern Metropolitan,4836.0
Armadale,7 Llaneast St,3,h,1939000.0,S,Jellis,3/12/2016,6.3,3143.0,3.0,2.0,2.0,296.0,150.0,1889.0,Stonnington,-378.614,1.450.274,Southern Metropolitan,4836.0
Armadale,9/55 Northcote Rd,1,u,421500.0,S,Biggin,3/12/2016,6.3,3143.0,1.0,1.0,0.0,0.0,,,Stonnington,-37.853,1.450.167,Southern Metropolitan,4836.0
Armadale,28 Cambridge St,3,h,1870000.0,S,Hodges,04/03/2017,6.3,3143.0,3.0,1.0,1.0,217.0,116.0,1888.0,Stonnington,-378.592,1.450.182,Southern Metropolitan,4836.0
Armadale,3/16 Fulton St,2,u,678000.0,S,hockingstuart,04/03/2017,6.3,3143.0,2.0,1.0,2.0,0.0,,,Stonnington,-378.538,1.450.127,Southern Metropolitan,4836.0
Armadale,3/20 Mercer Rd,3,t,1918000.0,SP,Jellis,04/03/2017,6.3,3143.0,3.0,2.0,2.0,0.0,165.0,1995.0,Stonnington,-378.537,1.450.267,Southern Metropolitan,4836.0
Armadale,1/77 Wattletree Rd,2,u,660000.0,SP,hockingstuart,04/03/2017,6.3,3143.0,2.0,1.0,1.0,0.0,,,Stonnington,-378.619,1.450.257,Southern Metropolitan,4836.0
Armadale,12 Willis St,3,h,2050000.0,S,Marshall,04/03/2017,6.3,3143.0,3.0,2.0,1.0,205.0,116.0,1910.0,Stonnington,-378.574,1.450.281,Southern Metropolitan,4836.0
Armadale,8/71 Denbigh Rd,2,u,700000.0,VB,Jellis,04/06/2016,6.3,3143.0,2.0,1.0,2.0,0.0,,,Stonnington,-378.552,145.016,Southern Metropolitan,4836.0
Armadale,11/17 Myamyn St,2,u,3625000.0,S,Jellis,04/06/2016,6.3,3143.0,3.0,2.0,2.0,0.0,,2006.0,Stonnington,-378.555,1.450.291,Southern Metropolitan,4836.0
Armadale,526 Orrong Rd,4,h,3000000.0,VB,Jellis,04/06/2016,6.3,3143.0,4.0,2.0,2.0,1581.0,,1934.0,Stonnington,-37.858,1.450.111,Southern Metropolitan,4836.0
Armadale,553 Dandenong Rd,5,h,1525000.0,PI,Jellis,07/05/2016,6.3,3143.0,8.0,2.0,2.0,693.0,,,Stonnington,-378.638,1.450.229,Southern Metropolitan,4836.0
Armadale,9/19 Mercer Rd,3,u,735000.0,PI,Marshall,07/05/2016,6.3,3143.0,3.0,2.0,1.0,2113.0,14.0,1970.0,Stonnington,-378.543,1.450.262,Southern Metropolitan,4836.0
Armadale,6/26 Mercer Rd,2,u,825000.0,S,Jellis,07/05/2016,6.3,3143.0,2.0,1.0,1.0,0.0,,,Stonnington,-378.528,1.450.268,Southern Metropolitan,4836.0
Armadale,538a Orrong Rd,3,t,1586000.0,S,RT,07/05/2016,6.3,3143.0,2.0,2.0,2.0,246.0,,,Stonnington,-378.566,1.450.116,Southern Metropolitan,4836.0
Armadale,18/41 Kooyong Rd,2,u,645000.0,S,Marshall,8/10/2016,6.3,3143.0,3.0,1.0,1.0,0.0,,1960.0,Stonnington,-378.596,1.450.198,Southern Metropolitan,4836.0
Armadale,10 William St,1,h,1435000.0,SP,Jellis,8/10/2016,6.3,3143.0,2.0,2.0,1.0,144.0,107.0,1900.0,Stonnington,-378.564,1.450.228,Southern Metropolitan,4836.0
Armadale,15/405 Dandenong Rd,1,u,280000.0,PI,hockingstuart,10/09/2016,6.3,3143.0,1.0,1.0,1.0,0.0,38.0,1975.0,Stonnington,-378.619,1.450.185,Southern Metropolitan,4836.0
Armadale,1/2 Armadale St,1,u,400000.0,PI,hockingstuart,10/12/2016,6.3,3143.0,1.0,1.0,1.0,0.0,,,Stonnington,-378.605,1.450.185,Southern Metropolitan,4836.0
Armadale,4/20 Mercer Rd,2,h,1780000.0,S,Marshall,10/12/2016,6.3,3143.0,2.0,2.0,2.0,0.0,,,Stonnington,-378.537,1.450.267,Southern Metropolitan,4836.0
Armadale,8/58 Sutherland Rd,2,u,592500.0,S,hockingstuart,10/12/2016,6.3,3143.0,2.0,1.0,1.0,0.0,73.0,1970.0,Stonnington,-378.574,1.450.174,Southern Metropolitan,4836.0
Armadale,40 New St,2,h,1210000.0,S,Marshall,12/11/2016,6.3,3143.0,2.0,1.0,0.0,249.0,96.0,1910.0,Stonnington,-378.543,145.016,Southern Metropolitan,4836.0
Armadale,35 Northcote Rd,4,h,2801000.0,S,Marshall,12/11/2016,6.3,3143.0,4.0,2.0,2.0,624.0,222.0,1900.0,Stonnington,-378.536,1.450.173,Southern Metropolitan,4836.0
Armadale,7/53 Wattletree Rd,1,u,390000.0,S,Jellis,14/05/2016,6.3,3143.0,1.0,1.0,0.0,881.0,,,Stonnington,-378.614,1.450.222,Southern Metropolitan,4836.0
Armadale,791 High St,3,h,1800000.0,PI,RT,15/10/2016,6.3,3143.0,3.0,2.0,2.0,405.0,121.0,1910.0,Stonnington,-378.545,1.450.145,Southern Metropolitan,4836.0
Armadale,25 Llaneast St,4,h,2200000.0,PI,Jellis,15/10/2016,6.3,3143.0,4.0,1.0,2.0,495.0,163.0,1900.0,Stonnington,-378.613,1.450.264,Southern Metropolitan,4836.0
Armadale,8/569 Orrong Rd,1,u,324000.0,S,Jellis,16/04/2016,6.3,3143.0,1.0,1.0,1.0,0.0,,,Stonnington,-378.537,1.450.114,Southern Metropolitan,4836.0
Armadale,367 Dandenong Rd,6,h,5525000.0,S,Marshall,17/09/2016,6.3,3143.0,5.0,3.0,4.0,1491.0,516.0,1935.0,Stonnington,-378.602,145.013,Southern Metropolitan,4836.0
Armadale,34a Rose St,2,h,1125000.0,S,RT,17/09/2016,6.3,3143.0,3.0,1.0,2.0,169.0,,,Stonnington,-37.851,1.450.161,Southern Metropolitan,4836.0
Armadale,42 Rose St,3,h,2250000.0,S,Marshall,17/09/2016,6.3,3143.0,3.0,3.0,1.0,301.0,,,Stonnington,-378.511,1.450.167,Southern Metropolitan,4836.0
Armadale,12 Auburn Gr,3,h,2360000.0,S,hockingstuart,18/03/2017,6.3,3143.0,3.0,2.0,0.0,336.0,,,Stonnington,-378.558,145.015,Southern Metropolitan,4836.0
Armadale,31 Hume St,2,h,1900000.0,VB,Jellis,18/03/2017,6.3,3143.0,2.0,2.0,0.0,207.0,,,Stonnington,-378.571,1.450.224,Southern Metropolitan,4836.0
Armadale,10/581 Orrong Rd,1,u,440000.0,SP,Jellis,18/03/2017,6.3,3143.0,1.0,1.0,1.0,0.0,53.0,1970.0,Stonnington,-378.531,1.450.115,Southern Metropolitan,4836.0
Armadale,7/579 Dandenong Rd,2,u,490000.0,PI,Ray,18/06/2016,6.3,3143.0,2.0,1.0,1.0,0.0,,1966.0,Stonnington,-378.646,1.450.247,Southern Metropolitan,4836.0
Armadale,19 Glassford St,3,h,2365000.0,S,Marshall,18/06/2016,6.3,3143.0,3.0,2.0,1.0,316.0,,,Stonnington,-378.521,145.019,Southern Metropolitan,4836.0
Armadale,14 New St,3,h,1300000.0,VB,Jellis,18/06/2016,6.3,3143.0,2.0,1.0,2.0,212.0,106.0,1900.0,Stonnington,-378.542,1.450.149,Southern Metropolitan,4836.0
Armadale,7/501 Orrong Rd,3,u,732000.0,S,Gary,18/06/2016,6.3,3143.0,3.0,2.0,2.0,0.0,,,Stonnington,-378.597,1.450.104,Southern Metropolitan,4836.0
Armadale,6/51 Armadale St,2,u,704000.0,SP,Greg,19/11/2016,6.3,3143.0,2.0,1.0,1.0,0.0,74.0,1969.0,Stonnington,-378.573,1.450.186,Southern Metropolitan,4836.0
Armadale,12/41 Kooyong Rd,2,u,620000.0,VB,Marshall,19/11/2016,6.3,3143.0,3.0,1.0,1.0,0.0,98.0,1970.0,Stonnington,-378.596,1.450.198,Southern Metropolitan,4836.0
Armadale,63 Denbigh Rd,3,h,1900000.0,S,Marshall,22/05/2016,6.3,3143.0,3.0,1.0,2.0,328.0,108.0,1900.0,Stonnington,-378.559,1.450.158,Southern Metropolitan,4836.0
Armadale,13/56 Sutherland Rd,1,u,315000.0,SP,Fletchers,22/08/2016,6.3,3143.0,1.0,1.0,1.0,0.0,,,Stonnington,-378.575,1.450.174,Southern Metropolitan,4836.0
Armadale,7/22 Derby St,1,u,450000.0,PI,hockingstuart,24/09/2016,6.3,3143.0,1.0,1.0,1.0,0.0,,,Stonnington,-378.509,1.450.203,Southern Metropolitan,4836.0
Armadale,10/51 Armadale St,2,u,710000.0,S,Jellis,25/02/2017,6.3,3143.0,2.0,1.0,1.0,2471.0,80.0,1970.0,Stonnington,-378.573,1.450.186,Southern Metropolitan,4836.0
Armadale,2/377 Dandenong Rd,2,u,872000.0,S,Jellis,25/02/2017,6.3,3143.0,2.0,1.0,1.0,1194.0,,1953.0,Stonnington,-378.604,1.450.147,Southern Metropolitan,4836.0
Armadale,1/14 Denbigh Rd,2,u,598000.0,S,hockingstuart,25/02/2017,6.3,3143.0,2.0,1.0,1.0,0.0,88.0,1970.0,Stonnington,-378.593,1.450.156,Southern Metropolitan,4836.0
Armadale,75 Sutherland Rd,3,h,1285000.0,S,Marshall,25/02/2017,6.3,3143.0,3.0,1.0,2.0,186.0,80.0,1920.0,Stonnington,-378.554,1.450.173,Southern Metropolitan,4836.0
Armadale,61 Union St,4,h,3660000.0,S,Jellis,25/02/2017,6.3,3143.0,4.0,3.0,2.0,421.0,,,Stonnington,-378.593,1.450.275,Southern Metropolitan,4836.0
